sentid	pairid	sentence	comparison	ROI
1703	852	the mechanics said the pilot is old	expected	5
1704	852	the mechanics said the pilot are old	unexpected	5
1705	853	the mechanics said the pilot is young	expected	5
1706	853	the mechanics said the pilot are young	unexpected	5
1707	854	the mechanics said the pilot is short	expected	5
1708	854	the mechanics said the pilot are short	unexpected	5
1709	855	the mechanics said the surgeon laughs	expected	5
1710	855	the mechanics said the surgeon laugh	unexpected	5
1711	856	the mechanics said the surgeon swims	expected	5
1712	856	the mechanics said the surgeon swim	unexpected	5
1713	857	the mechanics said the surgeon smiles	expected	5
1714	857	the mechanics said the surgeon smile	unexpected	5
1715	858	the mechanics said the surgeon is tall	expected	5
1716	858	the mechanics said the surgeon are tall	unexpected	5
1717	859	the mechanics said the surgeon is old	expected	5
1718	859	the mechanics said the surgeon are old	unexpected	5
1719	860	the mechanics said the surgeon is young	expected	5
1720	860	the mechanics said the surgeon are young	unexpected	5
1721	861	the mechanics said the surgeon is short	expected	5
1722	861	the mechanics said the surgeon are short	unexpected	5
1723	862	the mechanics said the farmer laughs	expected	5
1724	862	the mechanics said the farmer laugh	unexpected	5
1725	863	the mechanics said the farmer swims	expected	5
1726	863	the mechanics said the farmer swim	unexpected	5
1727	864	the mechanics said the farmer smiles	expected	5
1728	864	the mechanics said the farmer smile	unexpected	5
1729	865	the mechanics said the farmer is tall	expected	5
1730	865	the mechanics said the farmer are tall	unexpected	5
1731	866	the mechanics said the farmer is old	expected	5
1732	866	the mechanics said the farmer are old	unexpected	5
1733	867	the mechanics said the farmer is young	expected	5
1734	867	the mechanics said the farmer are young	unexpected	5
1735	868	the mechanics said the farmer is short	expected	5
1736	868	the mechanics said the farmer are short	unexpected	5
1737	869	the mechanics said the manager laughs	expected	5
1738	869	the mechanics said the manager laugh	unexpected	5
1739	870	the mechanics said the manager swims	expected	5
1740	870	the mechanics said the manager swim	unexpected	5
1741	871	the mechanics said the manager smiles	expected	5
1742	871	the mechanics said the manager smile	unexpected	5
1743	872	the mechanics said the manager is tall	expected	5
1744	872	the mechanics said the manager are tall	unexpected	5
1745	873	the mechanics said the manager is old	expected	5
1746	873	the mechanics said the manager are old	unexpected	5
1747	874	the mechanics said the manager is young	expected	5
1748	874	the mechanics said the manager are young	unexpected	5
1749	875	the mechanics said the manager is short	expected	5
1750	875	the mechanics said the manager are short	unexpected	5
1751	876	the mechanics said the customer laughs	expected	5
1752	876	the mechanics said the customer laugh	unexpected	5
1753	877	the mechanics said the customer swims	expected	5
1754	877	the mechanics said the customer swim	unexpected	5
1755	878	the mechanics said the customer smiles	expected	5
1756	878	the mechanics said the customer smile	unexpected	5
1757	879	the mechanics said the customer is tall	expected	5
1758	879	the mechanics said the customer are tall	unexpected	5
1759	880	the mechanics said the customer is old	expected	5
1760	880	the mechanics said the customer are old	unexpected	5
1761	881	the mechanics said the customer is young	expected	5
1762	881	the mechanics said the customer are young	unexpected	5
1763	882	the mechanics said the customer is short	expected	5
1764	882	the mechanics said the customer are short	unexpected	5
1765	883	the mechanics said the officer laughs	expected	5
1766	883	the mechanics said the officer laugh	unexpected	5
1767	884	the mechanics said the officer swims	expected	5
1768	884	the mechanics said the officer swim	unexpected	5
1769	885	the mechanics said the officer smiles	expected	5
1770	885	the mechanics said the officer smile	unexpected	5
1771	886	the mechanics said the officer is tall	expected	5
1772	886	the mechanics said the officer are tall	unexpected	5
1773	887	the mechanics said the officer is old	expected	5
1774	887	the mechanics said the officer are old	unexpected	5
1775	888	the mechanics said the officer is young	expected	5
1776	888	the mechanics said the officer are young	unexpected	5
1777	889	the mechanics said the officer is short	expected	5
1778	889	the mechanics said the officer are short	unexpected	5
1779	890	the mechanics said the teacher laughs	expected	5
1780	890	the mechanics said the teacher laugh	unexpected	5
1781	891	the mechanics said the teacher swims	expected	5
1782	891	the mechanics said the teacher swim	unexpected	5
1783	892	the mechanics said the teacher smiles	expected	5
1784	892	the mechanics said the teacher smile	unexpected	5
1785	893	the mechanics said the teacher is tall	expected	5
1786	893	the mechanics said the teacher are tall	unexpected	5
1787	894	the mechanics said the teacher is old	expected	5
1788	894	the mechanics said the teacher are old	unexpected	5
1789	895	the mechanics said the teacher is young	expected	5
1790	895	the mechanics said the teacher are young	unexpected	5
1791	896	the mechanics said the teacher is short	expected	5
1792	896	the mechanics said the teacher are short	unexpected	5
1793	897	the mechanics said the senator laughs	expected	5
1794	897	the mechanics said the senator laugh	unexpected	5
1795	898	the mechanics said the senator swims	expected	5
1796	898	the mechanics said the senator swim	unexpected	5
1797	899	the mechanics said the senator smiles	expected	5
1798	899	the mechanics said the senator smile	unexpected	5
1799	900	the mechanics said the senator is tall	expected	5
1800	900	the mechanics said the senator are tall	unexpected	5
1801	901	the mechanics said the senator is old	expected	5
1802	901	the mechanics said the senator are old	unexpected	5
1803	902	the mechanics said the senator is young	expected	5
1804	902	the mechanics said the senator are young	unexpected	5
1805	903	the mechanics said the senator is short	expected	5
1806	903	the mechanics said the senator are short	unexpected	5
1807	904	the mechanics said the consultant laughs	expected	5
1808	904	the mechanics said the consultant laugh	unexpected	5
1809	905	the mechanics said the consultant swims	expected	5
1810	905	the mechanics said the consultant swim	unexpected	5
1811	906	the mechanics said the consultant smiles	expected	5
1812	906	the mechanics said the consultant smile	unexpected	5
1813	907	the mechanics said the consultant is tall	expected	5
1814	907	the mechanics said the consultant are tall	unexpected	5
1815	908	the mechanics said the consultant is old	expected	5
1816	908	the mechanics said the consultant are old	unexpected	5
1817	909	the mechanics said the consultant is young	expected	5
1818	909	the mechanics said the consultant are young	unexpected	5
1819	910	the mechanics said the consultant is short	expected	5
1820	910	the mechanics said the consultant are short	unexpected	5
1821	911	the mechanics thought the author laughs	expected	5
1822	911	the mechanics thought the author laugh	unexpected	5
1823	912	the mechanics thought the author swims	expected	5
1824	912	the mechanics thought the author swim	unexpected	5
1825	913	the mechanics thought the author smiles	expected	5
1826	913	the mechanics thought the author smile	unexpected	5
1827	914	the mechanics thought the author is tall	expected	5
1828	914	the mechanics thought the author are tall	unexpected	5
1829	915	the mechanics thought the author is old	expected	5
1830	915	the mechanics thought the author are old	unexpected	5
1831	916	the mechanics thought the author is young	expected	5
1832	916	the mechanics thought the author are young	unexpected	5
1833	917	the mechanics thought the author is short	expected	5
1834	917	the mechanics thought the author are short	unexpected	5
1835	918	the mechanics thought the pilot laughs	expected	5
1836	918	the mechanics thought the pilot laugh	unexpected	5
1837	919	the mechanics thought the pilot swims	expected	5
1838	919	the mechanics thought the pilot swim	unexpected	5
1839	920	the mechanics thought the pilot smiles	expected	5
1840	920	the mechanics thought the pilot smile	unexpected	5
1841	921	the mechanics thought the pilot is tall	expected	5
1842	921	the mechanics thought the pilot are tall	unexpected	5
1843	922	the mechanics thought the pilot is old	expected	5
1844	922	the mechanics thought the pilot are old	unexpected	5
1845	923	the mechanics thought the pilot is young	expected	5
1846	923	the mechanics thought the pilot are young	unexpected	5
1847	924	the mechanics thought the pilot is short	expected	5
1848	924	the mechanics thought the pilot are short	unexpected	5
1849	925	the mechanics thought the surgeon laughs	expected	5
1850	925	the mechanics thought the surgeon laugh	unexpected	5
1851	926	the mechanics thought the surgeon swims	expected	5
1852	926	the mechanics thought the surgeon swim	unexpected	5
1853	927	the mechanics thought the surgeon smiles	expected	5
1854	927	the mechanics thought the surgeon smile	unexpected	5
1855	928	the mechanics thought the surgeon is tall	expected	5
1856	928	the mechanics thought the surgeon are tall	unexpected	5
1857	929	the mechanics thought the surgeon is old	expected	5
1858	929	the mechanics thought the surgeon are old	unexpected	5
1859	930	the mechanics thought the surgeon is young	expected	5
1860	930	the mechanics thought the surgeon are young	unexpected	5
1861	931	the mechanics thought the surgeon is short	expected	5
1862	931	the mechanics thought the surgeon are short	unexpected	5
1863	932	the mechanics thought the farmer laughs	expected	5
1864	932	the mechanics thought the farmer laugh	unexpected	5
1865	933	the mechanics thought the farmer swims	expected	5
1866	933	the mechanics thought the farmer swim	unexpected	5
1867	934	the mechanics thought the farmer smiles	expected	5
1868	934	the mechanics thought the farmer smile	unexpected	5
1869	935	the mechanics thought the farmer is tall	expected	5
1870	935	the mechanics thought the farmer are tall	unexpected	5
1871	936	the mechanics thought the farmer is old	expected	5
1872	936	the mechanics thought the farmer are old	unexpected	5
1873	937	the mechanics thought the farmer is young	expected	5
1874	937	the mechanics thought the farmer are young	unexpected	5
1875	938	the mechanics thought the farmer is short	expected	5
1876	938	the mechanics thought the farmer are short	unexpected	5
1877	939	the mechanics thought the manager laughs	expected	5
1878	939	the mechanics thought the manager laugh	unexpected	5
1879	940	the mechanics thought the manager swims	expected	5
1880	940	the mechanics thought the manager swim	unexpected	5
1881	941	the mechanics thought the manager smiles	expected	5
1882	941	the mechanics thought the manager smile	unexpected	5
1883	942	the mechanics thought the manager is tall	expected	5
1884	942	the mechanics thought the manager are tall	unexpected	5
1885	943	the mechanics thought the manager is old	expected	5
1886	943	the mechanics thought the manager are old	unexpected	5
1887	944	the mechanics thought the manager is young	expected	5
1888	944	the mechanics thought the manager are young	unexpected	5
1889	945	the mechanics thought the manager is short	expected	5
1890	945	the mechanics thought the manager are short	unexpected	5
1891	946	the mechanics thought the customer laughs	expected	5
1892	946	the mechanics thought the customer laugh	unexpected	5
1893	947	the mechanics thought the customer swims	expected	5
1894	947	the mechanics thought the customer swim	unexpected	5
1895	948	the mechanics thought the customer smiles	expected	5
1896	948	the mechanics thought the customer smile	unexpected	5
1897	949	the mechanics thought the customer is tall	expected	5
1898	949	the mechanics thought the customer are tall	unexpected	5
1899	950	the mechanics thought the customer is old	expected	5
1900	950	the mechanics thought the customer are old	unexpected	5
1901	951	the mechanics thought the customer is young	expected	5
1902	951	the mechanics thought the customer are young	unexpected	5
1903	952	the mechanics thought the customer is short	expected	5
1904	952	the mechanics thought the customer are short	unexpected	5
1905	953	the mechanics thought the officer laughs	expected	5
1906	953	the mechanics thought the officer laugh	unexpected	5
1907	954	the mechanics thought the officer swims	expected	5
1908	954	the mechanics thought the officer swim	unexpected	5
1909	955	the mechanics thought the officer smiles	expected	5
1910	955	the mechanics thought the officer smile	unexpected	5
1911	956	the mechanics thought the officer is tall	expected	5
1912	956	the mechanics thought the officer are tall	unexpected	5
1913	957	the mechanics thought the officer is old	expected	5
1914	957	the mechanics thought the officer are old	unexpected	5
1915	958	the mechanics thought the officer is young	expected	5
1916	958	the mechanics thought the officer are young	unexpected	5
1917	959	the mechanics thought the officer is short	expected	5
1918	959	the mechanics thought the officer are short	unexpected	5
1919	960	the mechanics thought the teacher laughs	expected	5
1920	960	the mechanics thought the teacher laugh	unexpected	5
1921	961	the mechanics thought the teacher swims	expected	5
1922	961	the mechanics thought the teacher swim	unexpected	5
1923	962	the mechanics thought the teacher smiles	expected	5
1924	962	the mechanics thought the teacher smile	unexpected	5
1925	963	the mechanics thought the teacher is tall	expected	5
1926	963	the mechanics thought the teacher are tall	unexpected	5
1927	964	the mechanics thought the teacher is old	expected	5
1928	964	the mechanics thought the teacher are old	unexpected	5
1929	965	the mechanics thought the teacher is young	expected	5
1930	965	the mechanics thought the teacher are young	unexpected	5
1931	966	the mechanics thought the teacher is short	expected	5
1932	966	the mechanics thought the teacher are short	unexpected	5
1933	967	the mechanics thought the senator laughs	expected	5
1934	967	the mechanics thought the senator laugh	unexpected	5
1935	968	the mechanics thought the senator swims	expected	5
1936	968	the mechanics thought the senator swim	unexpected	5
1937	969	the mechanics thought the senator smiles	expected	5
1938	969	the mechanics thought the senator smile	unexpected	5
1939	970	the mechanics thought the senator is tall	expected	5
1940	970	the mechanics thought the senator are tall	unexpected	5
1941	971	the mechanics thought the senator is old	expected	5
1942	971	the mechanics thought the senator are old	unexpected	5
1943	972	the mechanics thought the senator is young	expected	5
1944	972	the mechanics thought the senator are young	unexpected	5
1945	973	the mechanics thought the senator is short	expected	5
1946	973	the mechanics thought the senator are short	unexpected	5
1947	974	the mechanics thought the consultant laughs	expected	5
1948	974	the mechanics thought the consultant laugh	unexpected	5
1949	975	the mechanics thought the consultant swims	expected	5
1950	975	the mechanics thought the consultant swim	unexpected	5
1951	976	the mechanics thought the consultant smiles	expected	5
1952	976	the mechanics thought the consultant smile	unexpected	5
1953	977	the mechanics thought the consultant is tall	expected	5
1954	977	the mechanics thought the consultant are tall	unexpected	5
1955	978	the mechanics thought the consultant is old	expected	5
1956	978	the mechanics thought the consultant are old	unexpected	5
1957	979	the mechanics thought the consultant is young	expected	5
1958	979	the mechanics thought the consultant are young	unexpected	5
1959	980	the mechanics thought the consultant is short	expected	5
1960	980	the mechanics thought the consultant are short	unexpected	5
1961	981	the mechanics knew the author laughs	expected	5
1962	981	the mechanics knew the author laugh	unexpected	5
1963	982	the mechanics knew the author swims	expected	5
1964	982	the mechanics knew the author swim	unexpected	5
1965	983	the mechanics knew the author smiles	expected	5
1966	983	the mechanics knew the author smile	unexpected	5
1967	984	the mechanics knew the author is tall	expected	5
1968	984	the mechanics knew the author are tall	unexpected	5
1969	985	the mechanics knew the author is old	expected	5
1970	985	the mechanics knew the author are old	unexpected	5
1971	986	the mechanics knew the author is young	expected	5
1972	986	the mechanics knew the author are young	unexpected	5
1973	987	the mechanics knew the author is short	expected	5
1974	987	the mechanics knew the author are short	unexpected	5
1975	988	the mechanics knew the pilot laughs	expected	5
1976	988	the mechanics knew the pilot laugh	unexpected	5
1977	989	the mechanics knew the pilot swims	expected	5
1978	989	the mechanics knew the pilot swim	unexpected	5
1979	990	the mechanics knew the pilot smiles	expected	5
1980	990	the mechanics knew the pilot smile	unexpected	5
1981	991	the mechanics knew the pilot is tall	expected	5
1982	991	the mechanics knew the pilot are tall	unexpected	5
1983	992	the mechanics knew the pilot is old	expected	5
1984	992	the mechanics knew the pilot are old	unexpected	5
1985	993	the mechanics knew the pilot is young	expected	5
1986	993	the mechanics knew the pilot are young	unexpected	5
1987	994	the mechanics knew the pilot is short	expected	5
1988	994	the mechanics knew the pilot are short	unexpected	5
1989	995	the mechanics knew the surgeon laughs	expected	5
1990	995	the mechanics knew the surgeon laugh	unexpected	5
1991	996	the mechanics knew the surgeon swims	expected	5
1992	996	the mechanics knew the surgeon swim	unexpected	5
1993	997	the mechanics knew the surgeon smiles	expected	5
1994	997	the mechanics knew the surgeon smile	unexpected	5
1995	998	the mechanics knew the surgeon is tall	expected	5
1996	998	the mechanics knew the surgeon are tall	unexpected	5
1997	999	the mechanics knew the surgeon is old	expected	5
1998	999	the mechanics knew the surgeon are old	unexpected	5
1999	1000	the mechanics knew the surgeon is young	expected	5
2000	1000	the mechanics knew the surgeon are young	unexpected	5
2001	1001	the mechanics knew the surgeon is short	expected	5
2002	1001	the mechanics knew the surgeon are short	unexpected	5
2003	1002	the mechanics knew the farmer laughs	expected	5
2004	1002	the mechanics knew the farmer laugh	unexpected	5
2005	1003	the mechanics knew the farmer swims	expected	5
2006	1003	the mechanics knew the farmer swim	unexpected	5
2007	1004	the mechanics knew the farmer smiles	expected	5
2008	1004	the mechanics knew the farmer smile	unexpected	5
2009	1005	the mechanics knew the farmer is tall	expected	5
2010	1005	the mechanics knew the farmer are tall	unexpected	5
2011	1006	the mechanics knew the farmer is old	expected	5
2012	1006	the mechanics knew the farmer are old	unexpected	5
2013	1007	the mechanics knew the farmer is young	expected	5
2014	1007	the mechanics knew the farmer are young	unexpected	5
2015	1008	the mechanics knew the farmer is short	expected	5
2016	1008	the mechanics knew the farmer are short	unexpected	5
2017	1009	the mechanics knew the manager laughs	expected	5
2018	1009	the mechanics knew the manager laugh	unexpected	5
2019	1010	the mechanics knew the manager swims	expected	5
2020	1010	the mechanics knew the manager swim	unexpected	5
2021	1011	the mechanics knew the manager smiles	expected	5
2022	1011	the mechanics knew the manager smile	unexpected	5
2023	1012	the mechanics knew the manager is tall	expected	5
2024	1012	the mechanics knew the manager are tall	unexpected	5
2025	1013	the mechanics knew the manager is old	expected	5
2026	1013	the mechanics knew the manager are old	unexpected	5
2027	1014	the mechanics knew the manager is young	expected	5
2028	1014	the mechanics knew the manager are young	unexpected	5
2029	1015	the mechanics knew the manager is short	expected	5
2030	1015	the mechanics knew the manager are short	unexpected	5
2031	1016	the mechanics knew the customer laughs	expected	5
2032	1016	the mechanics knew the customer laugh	unexpected	5
2033	1017	the mechanics knew the customer swims	expected	5
2034	1017	the mechanics knew the customer swim	unexpected	5
2035	1018	the mechanics knew the customer smiles	expected	5
2036	1018	the mechanics knew the customer smile	unexpected	5
2037	1019	the mechanics knew the customer is tall	expected	5
2038	1019	the mechanics knew the customer are tall	unexpected	5
2039	1020	the mechanics knew the customer is old	expected	5
2040	1020	the mechanics knew the customer are old	unexpected	5
2041	1021	the mechanics knew the customer is young	expected	5
2042	1021	the mechanics knew the customer are young	unexpected	5
2043	1022	the mechanics knew the customer is short	expected	5
2044	1022	the mechanics knew the customer are short	unexpected	5
2045	1023	the mechanics knew the officer laughs	expected	5
2046	1023	the mechanics knew the officer laugh	unexpected	5
2047	1024	the mechanics knew the officer swims	expected	5
2048	1024	the mechanics knew the officer swim	unexpected	5
2049	1025	the mechanics knew the officer smiles	expected	5
2050	1025	the mechanics knew the officer smile	unexpected	5
2051	1026	the mechanics knew the officer is tall	expected	5
2052	1026	the mechanics knew the officer are tall	unexpected	5
2053	1027	the mechanics knew the officer is old	expected	5
2054	1027	the mechanics knew the officer are old	unexpected	5
2055	1028	the mechanics knew the officer is young	expected	5
2056	1028	the mechanics knew the officer are young	unexpected	5
2057	1029	the mechanics knew the officer is short	expected	5
2058	1029	the mechanics knew the officer are short	unexpected	5
2059	1030	the mechanics knew the teacher laughs	expected	5
2060	1030	the mechanics knew the teacher laugh	unexpected	5
2061	1031	the mechanics knew the teacher swims	expected	5
2062	1031	the mechanics knew the teacher swim	unexpected	5
2063	1032	the mechanics knew the teacher smiles	expected	5
2064	1032	the mechanics knew the teacher smile	unexpected	5
2065	1033	the mechanics knew the teacher is tall	expected	5
2066	1033	the mechanics knew the teacher are tall	unexpected	5
2067	1034	the mechanics knew the teacher is old	expected	5
2068	1034	the mechanics knew the teacher are old	unexpected	5
2069	1035	the mechanics knew the teacher is young	expected	5
2070	1035	the mechanics knew the teacher are young	unexpected	5
2071	1036	the mechanics knew the teacher is short	expected	5
2072	1036	the mechanics knew the teacher are short	unexpected	5
2073	1037	the mechanics knew the senator laughs	expected	5
2074	1037	the mechanics knew the senator laugh	unexpected	5
2075	1038	the mechanics knew the senator swims	expected	5
2076	1038	the mechanics knew the senator swim	unexpected	5
2077	1039	the mechanics knew the senator smiles	expected	5
2078	1039	the mechanics knew the senator smile	unexpected	5
2079	1040	the mechanics knew the senator is tall	expected	5
2080	1040	the mechanics knew the senator are tall	unexpected	5
2081	1041	the mechanics knew the senator is old	expected	5
2082	1041	the mechanics knew the senator are old	unexpected	5
2083	1042	the mechanics knew the senator is young	expected	5
2084	1042	the mechanics knew the senator are young	unexpected	5
2085	1043	the mechanics knew the senator is short	expected	5
2086	1043	the mechanics knew the senator are short	unexpected	5
2087	1044	the mechanics knew the consultant laughs	expected	5
2088	1044	the mechanics knew the consultant laugh	unexpected	5
2089	1045	the mechanics knew the consultant swims	expected	5
2090	1045	the mechanics knew the consultant swim	unexpected	5
2091	1046	the mechanics knew the consultant smiles	expected	5
2092	1046	the mechanics knew the consultant smile	unexpected	5
2093	1047	the mechanics knew the consultant is tall	expected	5
2094	1047	the mechanics knew the consultant are tall	unexpected	5
2095	1048	the mechanics knew the consultant is old	expected	5
2096	1048	the mechanics knew the consultant are old	unexpected	5
2097	1049	the mechanics knew the consultant is young	expected	5
2098	1049	the mechanics knew the consultant are young	unexpected	5
2099	1050	the mechanics knew the consultant is short	expected	5
2100	1050	the mechanics knew the consultant are short	unexpected	5
2101	1051	the bankers said the author laughs	expected	5
2102	1051	the bankers said the author laugh	unexpected	5
2103	1052	the bankers said the author swims	expected	5
2104	1052	the bankers said the author swim	unexpected	5
2105	1053	the bankers said the author smiles	expected	5
2106	1053	the bankers said the author smile	unexpected	5
2107	1054	the bankers said the author is tall	expected	5
2108	1054	the bankers said the author are tall	unexpected	5
2109	1055	the bankers said the author is old	expected	5
2110	1055	the bankers said the author are old	unexpected	5
2111	1056	the bankers said the author is young	expected	5
2112	1056	the bankers said the author are young	unexpected	5
2113	1057	the bankers said the author is short	expected	5
2114	1057	the bankers said the author are short	unexpected	5
2115	1058	the bankers said the pilot laughs	expected	5
2116	1058	the bankers said the pilot laugh	unexpected	5
2117	1059	the bankers said the pilot swims	expected	5
2118	1059	the bankers said the pilot swim	unexpected	5
2119	1060	the bankers said the pilot smiles	expected	5
2120	1060	the bankers said the pilot smile	unexpected	5
2121	1061	the bankers said the pilot is tall	expected	5
2122	1061	the bankers said the pilot are tall	unexpected	5
2123	1062	the bankers said the pilot is old	expected	5
2124	1062	the bankers said the pilot are old	unexpected	5
2125	1063	the bankers said the pilot is young	expected	5
2126	1063	the bankers said the pilot are young	unexpected	5
2127	1064	the bankers said the pilot is short	expected	5
2128	1064	the bankers said the pilot are short	unexpected	5
2129	1065	the bankers said the surgeon laughs	expected	5
2130	1065	the bankers said the surgeon laugh	unexpected	5
2131	1066	the bankers said the surgeon swims	expected	5
2132	1066	the bankers said the surgeon swim	unexpected	5
2133	1067	the bankers said the surgeon smiles	expected	5
2134	1067	the bankers said the surgeon smile	unexpected	5
2135	1068	the bankers said the surgeon is tall	expected	5
2136	1068	the bankers said the surgeon are tall	unexpected	5
2137	1069	the bankers said the surgeon is old	expected	5
2138	1069	the bankers said the surgeon are old	unexpected	5
2139	1070	the bankers said the surgeon is young	expected	5
2140	1070	the bankers said the surgeon are young	unexpected	5
2141	1071	the bankers said the surgeon is short	expected	5
2142	1071	the bankers said the surgeon are short	unexpected	5
2143	1072	the bankers said the farmer laughs	expected	5
2144	1072	the bankers said the farmer laugh	unexpected	5
2145	1073	the bankers said the farmer swims	expected	5
2146	1073	the bankers said the farmer swim	unexpected	5
2147	1074	the bankers said the farmer smiles	expected	5
2148	1074	the bankers said the farmer smile	unexpected	5
2149	1075	the bankers said the farmer is tall	expected	5
2150	1075	the bankers said the farmer are tall	unexpected	5
2151	1076	the bankers said the farmer is old	expected	5
2152	1076	the bankers said the farmer are old	unexpected	5
2153	1077	the bankers said the farmer is young	expected	5
2154	1077	the bankers said the farmer are young	unexpected	5
2155	1078	the bankers said the farmer is short	expected	5
2156	1078	the bankers said the farmer are short	unexpected	5
2157	1079	the bankers said the manager laughs	expected	5
2158	1079	the bankers said the manager laugh	unexpected	5
2159	1080	the bankers said the manager swims	expected	5
2160	1080	the bankers said the manager swim	unexpected	5
2161	1081	the bankers said the manager smiles	expected	5
2162	1081	the bankers said the manager smile	unexpected	5
2163	1082	the bankers said the manager is tall	expected	5
2164	1082	the bankers said the manager are tall	unexpected	5
2165	1083	the bankers said the manager is old	expected	5
2166	1083	the bankers said the manager are old	unexpected	5
2167	1084	the bankers said the manager is young	expected	5
2168	1084	the bankers said the manager are young	unexpected	5
2169	1085	the bankers said the manager is short	expected	5
2170	1085	the bankers said the manager are short	unexpected	5
2171	1086	the bankers said the customer laughs	expected	5
2172	1086	the bankers said the customer laugh	unexpected	5
2173	1087	the bankers said the customer swims	expected	5
2174	1087	the bankers said the customer swim	unexpected	5
2175	1088	the bankers said the customer smiles	expected	5
2176	1088	the bankers said the customer smile	unexpected	5
2177	1089	the bankers said the customer is tall	expected	5
2178	1089	the bankers said the customer are tall	unexpected	5
2179	1090	the bankers said the customer is old	expected	5
2180	1090	the bankers said the customer are old	unexpected	5
2181	1091	the bankers said the customer is young	expected	5
2182	1091	the bankers said the customer are young	unexpected	5
2183	1092	the bankers said the customer is short	expected	5
2184	1092	the bankers said the customer are short	unexpected	5
2185	1093	the bankers said the officer laughs	expected	5
2186	1093	the bankers said the officer laugh	unexpected	5
2187	1094	the bankers said the officer swims	expected	5
2188	1094	the bankers said the officer swim	unexpected	5
2189	1095	the bankers said the officer smiles	expected	5
2190	1095	the bankers said the officer smile	unexpected	5
2191	1096	the bankers said the officer is tall	expected	5
2192	1096	the bankers said the officer are tall	unexpected	5
2193	1097	the bankers said the officer is old	expected	5
2194	1097	the bankers said the officer are old	unexpected	5
2195	1098	the bankers said the officer is young	expected	5
2196	1098	the bankers said the officer are young	unexpected	5
2197	1099	the bankers said the officer is short	expected	5
2198	1099	the bankers said the officer are short	unexpected	5
2199	1100	the bankers said the teacher laughs	expected	5
2200	1100	the bankers said the teacher laugh	unexpected	5
2201	1101	the bankers said the teacher swims	expected	5
2202	1101	the bankers said the teacher swim	unexpected	5
2203	1102	the bankers said the teacher smiles	expected	5
2204	1102	the bankers said the teacher smile	unexpected	5
2205	1103	the bankers said the teacher is tall	expected	5
2206	1103	the bankers said the teacher are tall	unexpected	5
2207	1104	the bankers said the teacher is old	expected	5
2208	1104	the bankers said the teacher are old	unexpected	5
2209	1105	the bankers said the teacher is young	expected	5
2210	1105	the bankers said the teacher are young	unexpected	5
2211	1106	the bankers said the teacher is short	expected	5
2212	1106	the bankers said the teacher are short	unexpected	5
2213	1107	the bankers said the senator laughs	expected	5
2214	1107	the bankers said the senator laugh	unexpected	5
2215	1108	the bankers said the senator swims	expected	5
2216	1108	the bankers said the senator swim	unexpected	5
2217	1109	the bankers said the senator smiles	expected	5
2218	1109	the bankers said the senator smile	unexpected	5
2219	1110	the bankers said the senator is tall	expected	5
2220	1110	the bankers said the senator are tall	unexpected	5
2221	1111	the bankers said the senator is old	expected	5
2222	1111	the bankers said the senator are old	unexpected	5
2223	1112	the bankers said the senator is young	expected	5
2224	1112	the bankers said the senator are young	unexpected	5
2225	1113	the bankers said the senator is short	expected	5
2226	1113	the bankers said the senator are short	unexpected	5
2227	1114	the bankers said the consultant laughs	expected	5
2228	1114	the bankers said the consultant laugh	unexpected	5
2229	1115	the bankers said the consultant swims	expected	5
2230	1115	the bankers said the consultant swim	unexpected	5
2231	1116	the bankers said the consultant smiles	expected	5
2232	1116	the bankers said the consultant smile	unexpected	5
2233	1117	the bankers said the consultant is tall	expected	5
2234	1117	the bankers said the consultant are tall	unexpected	5
2235	1118	the bankers said the consultant is old	expected	5
2236	1118	the bankers said the consultant are old	unexpected	5
2237	1119	the bankers said the consultant is young	expected	5
2238	1119	the bankers said the consultant are young	unexpected	5
2239	1120	the bankers said the consultant is short	expected	5
2240	1120	the bankers said the consultant are short	unexpected	5
2241	1121	the bankers thought the author laughs	expected	5
2242	1121	the bankers thought the author laugh	unexpected	5
2243	1122	the bankers thought the author swims	expected	5
2244	1122	the bankers thought the author swim	unexpected	5
2245	1123	the bankers thought the author smiles	expected	5
2246	1123	the bankers thought the author smile	unexpected	5
2247	1124	the bankers thought the author is tall	expected	5
2248	1124	the bankers thought the author are tall	unexpected	5
2249	1125	the bankers thought the author is old	expected	5
2250	1125	the bankers thought the author are old	unexpected	5
2251	1126	the bankers thought the author is young	expected	5
2252	1126	the bankers thought the author are young	unexpected	5
2253	1127	the bankers thought the author is short	expected	5
2254	1127	the bankers thought the author are short	unexpected	5
2255	1128	the bankers thought the pilot laughs	expected	5
2256	1128	the bankers thought the pilot laugh	unexpected	5
2257	1129	the bankers thought the pilot swims	expected	5
2258	1129	the bankers thought the pilot swim	unexpected	5
2259	1130	the bankers thought the pilot smiles	expected	5
2260	1130	the bankers thought the pilot smile	unexpected	5
2261	1131	the bankers thought the pilot is tall	expected	5
2262	1131	the bankers thought the pilot are tall	unexpected	5
2263	1132	the bankers thought the pilot is old	expected	5
2264	1132	the bankers thought the pilot are old	unexpected	5
2265	1133	the bankers thought the pilot is young	expected	5
2266	1133	the bankers thought the pilot are young	unexpected	5
2267	1134	the bankers thought the pilot is short	expected	5
2268	1134	the bankers thought the pilot are short	unexpected	5
2269	1135	the bankers thought the surgeon laughs	expected	5
2270	1135	the bankers thought the surgeon laugh	unexpected	5
